Name: CCTV-1, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226016/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?IAS$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000307/index.m3u8?IASHttpSessionId=$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://123.113.249.203:8888/udp/239.3.1.142:8048$订阅源, Date: None, Delay: 858 ms, Speed: 0.19 M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226248/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226248/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb0d]:80/wh7f454c46tw201073874_846642633/ott.mobaibox.com/PLTV/3/224/3221227673/index.m3u8?icpid=3&RTS=1674380316&from=40&popid=40&hms_devid=2040&prioritypopid=40&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010055/$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:1a0a:df::4011]:80/wh7f454c46tw2785724078_-429391256/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8?icpid=88888888&RTS=1713969614&from=4&hms_devid=772&online=1713969614&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000520/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000344$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010055/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN181359BESTVSMGSMG/index.m3u8?m3u8_level=2$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?IAS$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000520/index.m3u8?$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001032/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/wh7f454c46tw2172536660_1354602564/ott.mobaibox.com/PLTV/3/224/3221227399/index.m3u8?icpid=3&RTS=1674386582&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227164/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw1749616194_1855037741/ott.mobaibox.com/PLTV/3/224/3221227249/index.m3u8?icpid=3&RTS=1674386160&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?key=tvbox6_com$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000028357/index.m3u8?channel-id=ystenlive&Contentid=1000000001000028357&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8?$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8?$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://221.222.162.206:8888/rtp/239.3.1.142:8048$组播源, Date: None, Delay: 409 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225597/2/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:74F1:0021::0008]/000000001000PLTV/88888888/224/3221226180/index.m3u8?HlsProfileId=$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010221/$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010055/1.m3u8?$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/wh7f454c46tw201843385_424516234/ott.mobaibox.com/PLTV/3/224/3221227476/index.m3u8?icpid=3&RTS=1674380317&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225701/2/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226248/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e08:24::11]:6610/000000001000/1000000001000014176/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?IAS$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/ott.mobaibox.com/PLTV/4/224/3221227476/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/wh7f454c46tw1930705409_-1175138860/ott.mobaibox.com/PLTV/3/224/3221228230/index.m3u8?icpid=3&RTS=1674386341&from=40&popid=40&hms_devid=2114&prioritypopid=40&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:74f0:22::6]:6410/270000001128/9900000520/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000520$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000014176/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226248/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010221/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000014176/$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225824/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:1a0a:df::404b]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw200922983_-1894712676/ott.mobaibox.com/PLTV/3/224/3221227591/index.m3u8?icpid=3&RTS=1674380316&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e08:24::17]:6610/000000001000/1000000001000014176/index.m3u8?channel-id=bestzb&Contentid=1000000001000014176&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225742/2/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227164/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?IAS$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225824/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000014694/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:1a0a:df::4011]:80/wh7f454c46tw2785724078_-429391256/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001032/index.m3u8?$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000028357/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010055/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/wh7f454c46tw1545870828_672332266/ott.mobaibox.com/PLTV/3/224/3221227445/index.m3u8?icpid=3&RTS=1674385956&from=40&popid=40&hms_devid=2040&prioritypopid=40&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e08:24::11]:6610/000000001000/6000000001000031076/1.m3u8?channel-id=wasusyt&Contentid=6000000001000031076&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://221.222.162.206:8888/udp/239.3.1.142:8048$订阅源, Date: None, Delay: 409 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://114.252.239.133:9876/udp/239.3.1.142:8048$订阅源, Date: None, Delay: 399 ms, Speed: 0.87 M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000520/index.m3u8?channel-id=newtv$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010221/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://42.48.50.138:9002/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 370 ms, Speed: 1.48 M/s, Resolution: None
Name: 广东卫视, URL: http://111.196.129.152:20000/udp/239.3.1.142:8048$订阅源, Date: None, Delay: 404 ms, Speed: 0.86 M/s, Resolution: None
Name: 广东卫视, URL: http://[2409:8087:1a0a:df::4011]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: None
Name: 广东卫视, URL: http://1.203.111.193:17777/udp/225.1.8.151:8132$订阅源, Date: None, Delay: 411 ms, Speed: 0.75 M/s, Resolution: None
Name: 广东卫视, URL: http://58.19.43.46:9901/tsfile/live/1039_1.m3u8$订阅源, Date: None, Delay: 601 ms, Speed: 0.29 M/s, Resolution: None
Name: 广东卫视, URL: http://222.129.139.229:8888/udp/239.3.1.142:8048$订阅源, Date: None, Delay: 399 ms, Speed: 0.33 M/s, Resolution: None
Name: 广东卫视, URL: http://60.2.190.206:4000/udp/239.253.92.206:8108$订阅源, Date: None, Delay: 404 ms, Speed: 0.73 M/s, Resolution: None
Name: 广东卫视, URL: http://114.249.229.24:8888/udp/239.3.1.142:8048$订阅源, Date: None, Delay: 455 ms, Speed: 0.56 M/s, Resolution: None
Name: 广东卫视, URL: http://144.52.160.114:9901/tsfile/live/1033_1.m3u8$订阅源, Date: None, Delay: 429 ms, Speed: 0.42 M/s, Resolution: None
Name: 广东卫视, URL: http://113.57.111.4:1111/tsfile/live/1022_1.m3u8$订阅源, Date: None, Delay: 384 ms, Speed: 1.28 M/s, Resolution: None
Name: 广东卫视, URL: http://123.161.39.146:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 442 ms, Speed: 1.10 M/s, Resolution: None
Name: 广东卫视, URL: http://61.156.228.12:8154/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 406 ms, Speed: 0.21 M/s, Resolution: None
Name: 广东卫视, URL: http://183.136.148.214:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 476 ms, Speed: 0.07 M/s, Resolution: None
Name: 广东卫视, URL: http://120.238.94.10:9901/tsfile/live/1008_1.m3u8$订阅源, Date: None, Delay: 1056 ms, Speed: 0.38 M/s, Resolution: None
Name: 广东卫视, URL: http://125.32.120.52:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 424 ms, Speed: 0.38 M/s, Resolution: None
Name: 广东卫视, URL: http://111.196.135.75:8686/udp/239.3.1.142:8048$订阅源, Date: None, Delay: 399 ms, Speed: 0.95 M/s, Resolution: None
Name: 广东卫视, URL: http://114.252.238.87:8000/udp/239.3.1.142:8048$订阅源, Date: None, Delay: 402 ms, Speed: 0.15 M/s, Resolution: None
Name: 广东卫视, URL: http://113.111.16.104:8888/udp/239.77.1.19:5146$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://114.249.230.215:9888/udp/239.3.1.142:8048$订阅源, Date: None, Delay: 392 ms, Speed: 0.57 M/s, Resolution: None
Name: 广东卫视, URL: http://119.32.12.32:2901/udp/224.1.100.96:11111$订阅源, Date: None, Delay: 367 ms, Speed: 0.62 M/s, Resolution: None
Name: 广东卫视, URL: http://59.48.75.130:3052/tsfile/live/0121_1.m3u8$订阅源, Date: None, Delay: 440 ms, Speed: 0.22 M/s, Resolution: None
Name: 广东卫视, URL: http://114.243.110.0:4000/rtp/239.3.1.142:8048$组播源, Date: None, Delay: 447 ms, Speed: 0.17 M/s, Resolution: None
Name: 广东卫视, URL: http://223.166.234.215:7777/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 379 ms, Speed: 0.04 M/s, Resolution: None
Name: 广东卫视, URL: http://123.113.187.204:8000/udp/239.3.1.142:8048$订阅源, Date: None, Delay: 398 ms, Speed: 0.67 M/s, Resolution: None
Name: 广东卫视, URL: http://222.169.85.8:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 522 ms, Speed: 0.09 M/s, Resolution: None
Name: 广东卫视, URL: http://202.100.46.58:9901/tsfile/live/1023_1.m3u8$订阅源, Date: None, Delay: 722 ms, Speed: 0.06 M/s, Resolution: None
Name: 广东卫视, URL: http://223.166.234.19:7777/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://220.164.192.48:50085/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 992 ms, Speed: 0.04 M/s, Resolution: None
Name: 广东卫视, URL: http://221.199.193.215:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 972 ms, Speed: 0.59 M/s, Resolution: None
Name: 广东卫视, URL: http://222.134.245.16:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 2744 ms, Speed: 0.28 M/s, Resolution: None
Name: 广东卫视, URL: http://114.249.215.204:9888/udp/239.3.1.142:8048$订阅源, Date: None, Delay: 390 ms, Speed: 0.12 M/s, Resolution: None
Name: 广东卫视, URL: http://14.212.185.71:9901/tsfile/live/0019_1.m3u8$订阅源, Date: None, Delay: 2131 ms, Speed: 0.02 M/s, Resolution: None
Name: 广东卫视, URL: http://60.208.61.2:352/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 2207 ms, Speed: 0.33 M/s, Resolution: None
Name: 广东卫视, URL: http://123.161.155.128:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 804 ms, Speed: 0.09 M/s, Resolution: None
Name: 广东卫视, URL: http://58.252.12.164:8000/udp/239.77.0.166:5146$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://58.221.214.82:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 395 ms, Speed: 0.16 M/s, Resolution: None
Name: 广东卫视, URL: http://183.66.13.82:60033/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 464 ms, Speed: 0.26 M/s, Resolution: None
Name: 广东卫视, URL: http://60.210.100.54:352/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 816 ms, Speed: 0.43 M/s, Resolution: None
Name: 广东卫视, URL: http://115.48.63.63:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 2721 ms, Speed: 0.10 M/s, Resolution: None
Name: 广东卫视, URL: http://202.100.46.58:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 722 ms, Speed: 0.06 M/s, Resolution: None
Name: 广东卫视, URL: http://220.170.243.209:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 443 ms, Speed: 0.38 M/s, Resolution: None
Name: 广东卫视, URL: http://60.187.244.165:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 388 ms, Speed: 0.06 M/s, Resolution: None
Name: 广东卫视, URL: http://123.122.163.183:19999/udp/239.3.1.142:8048$订阅源, Date: None, Delay: 393 ms, Speed: 0.10 M/s, Resolution: None
Name: 广东卫视, URL: http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 522 ms, Speed: 0.09 M/s, Resolution: None
Name: 广东卫视, URL: http://223.166.234.19:7777/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://220.164.192.48:50085/tsfile/live/0139_1.m3u8$订阅源, Date: None, Delay: 992 ms, Speed: 0.04 M/s, Resolution: None
Name: 广东卫视, URL: http://111.160.17.2:59901/tsfile/live/0001_48.m3u8$订阅源, Date: None, Delay: 445 ms, Speed: 0.05 M/s, Resolution: None
Name: 广东卫视, URL: http://112.234.21.109:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 792 ms, Speed: 0.18 M/s, Resolution: None
Name: 广东卫视, URL: http://116.128.242.83:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Delay: 530 ms, Speed: 0.03 M/s, Resolution: None
Name: 广东卫视, URL: http://61.136.172.236:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 430 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://220.249.114.102:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 430 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://202.168.187.221:9999http://i2.ekesh.cn:4001/rtp/239.12.21.2:10001$广东酒店源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://59.173.243.210:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 404 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://49.234.31.101:7004udp://@224.9.2.12:5000$北京酒店源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://223.241.247.214:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$安徽酒店源, Date: None, Delay: 445 ms, Speed: 0.36 M/s, Resolution: None
Name: 广东卫视, URL: http://221.233.192.152:1111/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 1438 ms, Speed: 0.04 M/s, Resolution: None
Name: 广东卫视, URL: http://112.114.137.93:888/rtp/239.200.200.52:8276$云南电信组播源, Date: 2024-12-09, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://112.114.137.86:888/rtp/239.200.200.52:8276$云南电信组播源, Date: 2024-10-30, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://116.117.104.29:8096/rtp/239.125.1.154:4130$内蒙古联通组播源, Date: 2024-10-14, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://116.117.107.5:8096/rtp/239.125.1.154:4130$内蒙古联通组播源, Date: 2024-11-29, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://1.24.190.98:10089/rtp/239.125.1.154:4130$内蒙古联通组播源, Date: 2024-08-01, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://139.129.231.228:50060/rtp/239.21.1.92:5002$山东电信组播源, Date: 2024-02-06, Delay: 2449 ms, Speed: 0.03 M/s, Resolution: None
Name: 广东卫视, URL: http://139.129.231.228:3529/rtp/239.21.1.92:5002$山东电信组播源, Date: 2024-02-06, Delay: 9629 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://221.2.148.205:8154/rtp/239.253.254.90:8000$山东联通组播源, Date: 2024-11-22, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://171.118.233.231:9999/rtp/226.0.2.146:9080$山西联通组播源, Date: 2024-12-08, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://171.117.125.78:8888/rtp/226.0.2.146:9080$山西联通组播源, Date: 2024-12-05, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://171.118.232.109:9999/rtp/226.0.2.146:9080$山西联通组播源, Date: 2024-12-08, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://171.118.232.143:9999/rtp/226.0.2.146:9080$山西联通组播源, Date: 2024-12-08, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://118.81.96.21:9999/rtp/226.0.2.146:9080$山西联通组播源, Date: 2024-12-08, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://171.118.233.231:9999/rtp/226.0.2.45:8272$山西联通组播源, Date: 2024-12-08, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://171.117.125.78:8888/rtp/226.0.2.45:8272$山西联通组播源, Date: 2024-12-05, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://171.118.232.109:9999/rtp/226.0.2.45:8272$山西联通组播源, Date: 2024-12-08, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://171.118.232.143:9999/rtp/226.0.2.45:8272$山西联通组播源, Date: 2024-12-08, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://118.81.96.21:9999/rtp/226.0.2.45:8272$山西联通组播源, Date: 2024-12-08, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://113.64.147.15:8081/rtp/239.77.0.84:5146$广东电信组播源, Date: 2024-12-07, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://113.101.119.104:8090/rtp/239.77.0.84:5146$广东电信组播源, Date: 2024-10-19, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://113.118.13.147:808/rtp/239.77.0.84:5146$广东电信组播源, Date: 2024-12-08, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://113.101.119.104:808/rtp/239.77.0.84:5146$广东电信组播源, Date: 2024-10-17, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://113.101.119.94:808/rtp/239.77.0.84:5146$广东电信组播源, Date: 2024-11-04, Delay: None ms, Speed: 0.00 M/s, Resolution: None
